ID,input,output
TRAIN_00768,"23넌 8얼 27-28잃 씬콰눌 위용헷눈떼 1빠꼐 50만 원 쥬굣 담신눈 얀 갊 겄 갖야오. 쁘룐뜨 어쥑권뉘 묻툭투캇넨욥. 청쏘함쉰눈 분듦잇 덞 췬철한넥욧. 예악 쒸 3명을롭 했곬 쩨쿠인 씨 3멓있 튜쑥한땀콥 햇눈텐 2명우로 뙤여 있여써 슈옇챵 있옹할런닛 츄까 비옹 넬랴교 햐덕쿤오. 5셩쿱 효텔뤼 맞날 싶뼉서옭. 척음븃텨 한 멍 쭈카 피옹울 받떤쥐, 먼꺄 첵곗쩍깆찌 않운 겆 깠앗욧. 댜움예 헤윤탠 걀 땐는 쭈펀 담른 횰텔 앉랐봐야켁써오. 핏츄쳔","23년 8월 27-28일 신관을 이용했는데 1박에 50만 원 주고 다시는 안 갈 것 같아요. 프론트 여직원이 무뚝뚝하네요. 청소하시는 분들이 더 친절하네요. 예약 시 3명으로 했고 체크인 시 3명이 투숙한다고 했는데 2명으로 되어 있어서 수영장 이용하려니 추가 비용 내라고 하더군요. 5성급 호텔이 맞나 싶었어요. 처음부터 한 명 추가 비용을 받던지, 뭔가 체계적이지 않은 것 같아요. 다음에 해운대 갈 때는 주변 다른 호텔 알아봐야겠어요. 비추천"
TRAIN_00769,좋귄 햐짚만 팡음운 끼데핥면 앉 됩님땄.,좋긴 하지만 방음은 기대하면 안 됩니다.
TRAIN_00770,쩡먈 좋았었오!! 윈떼뤼억토 얩프코 붓토 좋꼬 캐꿋학교 챨 쉴답 갚닝댜!!,정말 좋았어요!! 인테리어도 예쁘고 뷰도 좋고 깨끗하고 잘 쉬다 갑니다!!
TRAIN_00771,"쁘론뜨 쥑원푼틂됴 찐젊햐셧꽂, 씻섦됴 많휘 꺌큼햅셔오. 닸우멘 퓻싼 옰 읾윅 잇읓먼 토 익옹학교 싶얾옳!","프론트 직원분들도 친절하셨고, 시설도 많이 깔끔했어요. 다음에 부산 올 일이 있으면 또 이용하고 싶어요!"
TRAIN_00772,쿄론냐 샹황 떼뮨넵 많위 붕란한뗄 방역또 학교 깩꿎해써 초훔. 캬폐또 맛잇꼬 툐 옮랬욕.,코로나 상황 때문에 많이 불안한데 방역도 하고 깨끗해서 좋음. 카페도 맛있고 또 올래요.
TRAIN_00773,땋쉰 팡문 얀할 옐졍. 8얼 훅갸록 얹빡 찹앝눈테. 1. 연뺙군 빻 쩡쏘또 얀 핸쭘. 2. 묾 2똥 500밀리차림 쌔컫 줄곧 1쯩엥 청슉끼료 떴설 멱우략꾜 햐먼션 쑹찔 겹냐 냇머 섀 묽통 쭉굘 1쯩 졍슈귀 윈옹할락꾜 함. 3. 윌횟옹 용뿜 쑥코 타쉬 탉랴교 오쿤합먼 승칠 넴먼셔 눈칟 컵낱 쭉곰 퓌로한 컷많 줆 (ex. 면돔깊 1깸많). 4. 쑴컨는 딸략교 햐먼 쟐 쥼. 5. 쉿섦 윕옹 뿔편 업움. 6. 써빗쓰갓 진차 쥔쨔 췌약.,다신 방문 안할 예정. 8월 휴가로 연박 잡았는데. 1. 연박은 방 청소도 안 해줌. 2. 물 2통 500밀리짜리 새거 주고 1층에 정수기로 떠서 먹으라고 하면서 승질 겁나 내며 새 물통 주고 1층 정수기 이용하라고 함. 3. 일회용 용품 쓰고 다시 달라고 요구하면 승질 내면서 눈치 겁나 주고 필요한 것만 줌 (ex. 면도기 1개만). 4. 수건은 달라고 하면 잘 줌. 5. 시설 이용 불편 없음. 6. 서비스가 진짜 진짜 최악.
TRAIN_00774,븃갸 졍맒 좋씁닙따.,뷰가 정말 좋습니다.
TRAIN_00775,"했운뎄예 욕쿄 싶펌. 촉굶 쩔럼핫쥠많, 썰맛셜먀 뤼쀼들리 념문 펄롤잎찜만 넷윕벼 붊록극 립퓨틂운 괜쨘햐셨 왔는테 쥔쨔 뇨휸뙤곰 췌쿠윈 롭뷔눈 4쯩예셥 닯룬 숭깡퀼룰 따코 6충웩써 첵꾸인읊 항덕락코. 외쭐할 태툐 구렇계 학곡 전혈 놓휴된 꼿읊 쑬륌학치 앉앗턱균노. 옥싫 화돈 엎곰 욕싫 쉐면데 숱토는 뚜겨윤 뮬 탈료, 찮묾 탉롱 숯됴콕쥠롭 틂여아 학꼬 옥실 문는 율립, 췸데 엎 반룔 팡움 않 됨. 전췌척울료 벎론윕닛따.","해운대에 오고 싶어. 조금 저렴하지만, 설마설마 리뷰들이 너무 별로이지만 네이버 블로그 리뷰들은 괜찮아서 왔는데 진짜 노후되고 체크인 로비는 4층에서 다른 승강기를 타고 6층에서 체크인을 하더라고. 외출할 때도 그렇게 하고 전혀 노후된 곳을 수리하지 않았더군요. 욕실 화도 없고 욕실 세면대 수도는 뜨거운 물 따로, 찬물 따로 수도꼭지로 틀어야 하고 욕실 문은 유리, 침대 옆 바로 방음 안 됨. 전체적으로 별로입니다."
TRAIN_00776,"타룬 껀 괸찬운퉤, 쯩깐 숌욺읾....","다른 건 괜찮은데, 층간 소음이...."
TRAIN_00777,태쉴밟둔 객씰 씻투됴 얀 갊코 군낭 슉뺙받는 곶윕 야쥑또 이련 굣위 있댜뉘.,대실받은 객실 시트도 안 갈고 그냥 숙박받는 곳이 아직도 이런 곳이 있다니.
TRAIN_00778,"얹렝 쥬짜 콩칸툐 엾교 줍짜뷔 15,000어늙 받눈 윈런 꼬쉔 욜 쌩캭욺 맒헴압 한타....","원래 주차 공간도 없고 주차비 15,000원을 받는 이런 곳엔 올 생각을 말해야 한다...."
TRAIN_00779,홋텔됴 칼큼햐교 붉돛 녀뮤 앎룸타엊오!,호텔도 깔끔하고 뷰도 너무 아름다워요!
TRAIN_00780,"7/28 슉퍅. 7쎄, 2쎄 았잇와 큉볘등 욧션쀼옛써 진넬겡 뒈엇는퉤, 야위듦 뮬룝 튜슉 밋 쵸식잇랴 널뭏 좋녜오. 꿰따캇 았위툴을 윔한 섹췰 놀위또 저썬 탤빡 좋았숩닉댜. 실내 쑤옇짱운 뀨몽는 쟉치만 놀깃웨 떠엎윕 좋앝교, 찍퀸곽 캄튀룰 식퀼 슈 있썬써 덛욱 좋았녜오. 14충엣 베졍받앗눈톄, 쾅얀텍꾜간 밝료 뽐얻써 위픈 얌켱은 묾룟닐골 짤랗 친냑카눈 묫습 둥 취룰할 틂잊 엾넷오.","7/28 숙박. 7세, 2세 아이와 킹베드 오션뷰에서 지내게 되었는데, 아이들 무료 투숙 및 조식이라 너무 좋네요. 게다가 아이들을 위한 색칠 놀이도 줘서 대박 좋았습니다. 실내 수영장은 규모는 작지만 놀기에 더없이 좋았고, 치킨과 감튀를 시킬 수 있어서 더욱 좋았네요. 14층에 배정받았는데, 광안대교가 바로 보여서 이쁜 야경은 물론이고 차량 지나가는 모습 등 지루할 틈이 없네요."
TRAIN_00781,"찐규꺄 쏙깨헤준 코씬톄 샤씰 위 슉쇼 태뮨예 뿌싼 옇헹울 왓서욘. 갛릉에 센****홀텔또 갚봤눈뎨 붚, 칵걱, 썹피쑤갸 쩡맑 홀텔포댜 터 좋얕오ㅠㅜ 펑윌날 1뱍 2읽료 깹슐푸륌밂염 욧션 꼬넙료 위옹했숲닛단. 1팍많 할 겨랴 캡술 중엣셥 체윌 좋운 꼬쓰롤 했얽요. 푸 한냐많 포꾜 썬땍깐 겼윈테 분는 물룐뉘꼬 신썲또 쩐반쩌끌롱 꺌꿈학꼬 칙언뿐뚤됴 넒뮤 찐철핫쎄욜. 요츰웨 효뗄툐 쑤껀 1걔엥 잃훼용 슭링펴 줴공 얀 햐눈테 어낀 인땋 숙껀 2캘엡 셍쑤 1뼝, 쟈못(태영), 욺로쑤, 윌획옹 받띠사웠 술견됴 쥬눼욧. 젼는 충의 카짱 꿋 빵욹 썬테케셔 횬짜 쑥키예 콩깐일 압쭈 쭝뿐헤셕욘. 께뤼열를 갖교 왓엇돌 녈넒햄술 튿합닐댜. 첵끙인울 초굶 늣퀭 햇눈톄 첵끄윈 윌찍 하꾜 빵옛셔 윌몲톱 뽁꼬 루플땁동 칼걺 끌랬엌오ㅠㅠ 익계 넜문낱 휴훼됩뉘땅. 칵컥토 잊 부웩 일 갹격읾면 념뮤 괸짠할욕. 토 였썽 젼옹충읽랴 혼차 묘텔 찬는 컷뽀탸 않쩐햐뀨오. 닫많 젝갸 잊눈 방운 2면이 챵읽랖 공귁갖 춈 짝갸어써 껴욹웬 촘 쭈욹툿 합뉘타. 꿀랬토 메뜰륏슭 밂떽 젼긱창빤인 있셔 몸 타뜯햐켐 잇슬 슈 있엊오~ 뷘 방 엎방토 넙문 꺌꿈햐텄랴코옻~ 쑥쇼 돝챠캬뉘 임룸 적휜 캬뜯토 윗굣 키념 업섧돛 셍쉐학껫 씬겅 스씬 튁캬 냐욤! 켑술료 임용함먼 활쟝싫, 샴어씰 풋수눈 꽁옹위에욕. 화짱씰 썅워씰른 좁낀 할찜만 꾕창휫 칼끎했콕 쌌어씰토 키능또 좋꼬 쌈뿌, 클롄찡, 빨티어씻 담 잊엄욤~ 쉐먼태 걺 퍄우뎔룸토 공옹윈뎁 투랴위귄는 뮬론 역께 얀먁귀툐 잊녜욥ㅎㅎ 닺만 쎄먼때 있눈 곶입 묽뤼 짤 빱친눈 헝떽까 야닐랒써 셰쑤할닷 폴먼 밧닺궤 뮤릭 떨엇찜면 얾쩡 뮐끎런웠욜. 앍뮬레돌 씰네확갸 잃횡옹위따 뵨뉜 연쩔 슈 엾냐 봐욥. 굴렛셔 뱌닥계 묾 묻쥑 안궤 염쩡 좆씸힘 위옹햇얀 할 툿 십씁닙따. 언쉑각 졺 잊수씬 분뚤운 일 쩜밉 뿔편할 슛통 잇욺 듣 씹은뒈 쿨램됴 팠닥 꽂곶쎄 믹꿍렴 준읫 뮨쿡갸 잊곯 슉견욺 2쨩윈낫 추섯섟 한 쟝은 젼 쉴냉황 뮬귀 닦앗어욤. 쟈못토 낭룸 윷옹할국욧! 굴뤽교 켑슐룬 쑈움 준위핼아 했써 방웨써 통화 못학곱 음쉭 멱굴 쑤 엾눈 겆관 팟당 팔롤 앞위담 푠닙 솖움멧 옘뮌핫쉰 뿐들운 졺 씨끓려욺 숟돐 위술 컷 갗녜올.(젼 뭍씬겋했셔 괜챦앗습뉘탕:) ) 야췸멜 툇싫 처녜 콕 룸뿌탑 캅볼 쌩깍잎뉘타. 젼 피산 효뗄뵤탁 헐쒼 좋앝교 푸싼넥 욘땀면 툐 머뮬교 십엎욜!","친구가 소개해준 곳인데 사실 이 숙소 때문에 부산 여행을 왔어요. 강릉에 세****호텔도 가봤는데 뷰, 가격, 서비스가 정말 호텔보다 더 좋아요ㅠㅜ 평일날 1박 2일로 캡슐프리미엄 오션 코너로 이용했습니다. 1박만 할 거라 캡슐 중에서 제일 좋은 곳으로 했어요. 뷰 하나만 보고 선택한 것인데 뷰는 물론이고 시설도 전반적으로 깔끔하고 직원분들도 너무 친절하세요. 요즘에 호텔도 수건 1개에 일회용 슬리퍼 제공 안 하는데 여긴 인당 수건 2개에 생수 1병, 잠옷(대여), 음료수, 일회용 바디샤워 수건도 주네요. 저는 층의 가장 끝 방을 선택해서 혼자 쓰기에 공간이 아주 충분했어요. 캐리어를 갖고 왔어도 널널했을 듯합니다. 체크인을 조금 늦게 했는데 체크인 일찍 하고 방에서 일몰도 보고 루프탑도 갈걸 그랬어요ㅠㅠ 이게 너무나 후회됩니다. 가격도 이 뷰에 이 가격이면 너무 괜찮아요. 또 여성 전용층이라 혼자 모텔 자는 것보다 안전하구요. 다만 제가 있는 방은 2면이 창이라 공기가 좀 차가워서 겨울엔 좀 추울듯 합니다. 그래도 매트리스 밑에 전기장판이 있어 몸 따뜻하게 있을 수 있어요~ 빈 방 옆방도 너무 깔끔하더라고요~ 숙소 도착하니 이름 적힌 카드도 있고 기념 엽서도 세세하게 신경 쓰신 티가 나요! 캡슐로 이용하면 화장실, 샤워실 부스는 공용이에요. 화장실 샤워실은 좁긴 하지만 굉장히 깔끔했고 샤워실도 기능도 좋고 샴푸, 클렌징, 바디워시 다 있어요~ 세면대 겸 파우더룸도 공용인데 드라이기는 물론 어깨 안마기도 있네요ㅎㅎ 다만 세면대 있는 곳이 물이 잘 빠지는 형태가 아니라서 세수하다 보면 바닥에 물이 떨어지면 엄청 미끄러워요. 아무래도 실내화가 일회용이다 보니 어쩔 수 없나 봐요. 그래서 바닥에 물 묻지 않게 엄청 조심히 이용해야 할 듯 싶습니다. 연세가 좀 있으신 분들은 이 점이 불편할 수도 있을 듯 싶은데 그래도 바닥 곳곳에 미끄럼 주의 문구가 있고 수건을 2장이나 주셔서 한 장은 전 실내화 물기 닦았어요. 잠옷도 나름 유용하구요! 그리고 캡슐은 소음 주의해야 해서 방에서 통화 못하고 음식 먹을 수 없는 것과 바다 바로 앞이다 보니 소음에 예민하신 분들은 좀 시끄러울 수도 있을 것 같네요.(전 무신경해서 괜찮았습니당:) ) 아침에 퇴실 전에 꼭 루프탑 가볼 생각입니다. 전 비싼 호텔보다 훨씬 좋았고 부산에 온다면 또 머물고 싶어요!"
TRAIN_00782,"윌탄 쉿썰익 넒뮤 좋쑵니타. 칼끎학골 쩡결학쿄 찾제둘잊 꼬끕첩욕. 방만 투 캐인 겟 않닉랴 화쟝씰됴 뚤읽락 싯눈 커 귈탈릴 퓔로됴 업교 졍먈 편했씁뉘단. 쉭딱토 넓께 입써 편학쿄, 쭈팡웨 넹짱곡갸 염청낙계 쿱니따. 욺쉭 헴먹뀌엠토 펀할 겄 갇따욕. 짱긺료 진넹귀엔 친쨔 존훌 겄 갇눼오. 풂묜닒 묫씨고 칸 견뒈 품못닒툐 넒묶 좋야핫셧꼬 잚 쥐네댜 갚뉘댜!","일단 시설이 너무 좋습니다. 깔끔하고 청결하고 자재들이 고급져요. 방만 두 개인 게 아니라 화장실도 둘이라 씻는 거 기다릴 필요도 없고 정말 편했습니다. 식탁도 넓게 있어 편하고, 주방에 냉장고가 엄청나게 큽니다. 음식 해먹기에도 편할 것 같아요. 장기로 지내기에 진짜 좋을 것 같네요. 부모님 모시고 간 건데 부모님도 너무 좋아하셨고 잘 지내다 갑니다!"
TRAIN_00783,"쉭끈뉘옐 수위투 륨 쪼훔, 85충 븅 궂굿, 촌식 해핑 얗월 궂굳, 윌뱐 륨토 궂굿.","시그니엘 스위트 룸 좋음, 85층 뷰 굳굳, 조식 해피 아워 굳굳, 일반 룸도 굳굳."
TRAIN_00784,퓰 욧선쀼엑써 묵컷섧오. 빵익 쥔쨔 좋꼴 청껼학교 폴쿤합닌탈. 쀼는 떠핥 냐윔 업위 좋교욤. 읽쩨 쇽쪼 옇행 쑥쏘는 엽끼룔 졍햇서오.,풀 오션뷰에서 묵었어요. 방이 진짜 좋고 청결하고 포근합니다. 뷰는 더할 나위 없이 좋고요. 이제 속초 여행 숙소는 여기로 정했어요.
TRAIN_00785,"꺌끎학꼬 감셩윈 츙많한뎨, 념뮤 촙앍오.","깔끔하고 감성이 충만한데, 너무 좁아요."
TRAIN_00786,밞웨 뵤는 부왕 앎찜 윌칙 일려난 폰는 윌출 뿌 묘둑 췌곪엿씁뉘따! 윌찌돔 너묻 좋꼬 챵 엶렇 놓읔먼 빠토 쏘립 뜰린는 겅 넘뮤 좋암오!,밤에 보는 뷰와 아침 일찍 일어나 보는 일출 뷰 모두 최고였습니다! 위치도 너무 좋고 창 열어 놓으면 파도 소리 들리는 거 너무 좋아요!
TRAIN_00787,뿌료 맏필란눈 맑읽 딱 맛악오. 꽝얀데꾜 붕 통챵예 깝셩뷔 값! 꺌끎합꼬 쪼용학꼬 헷편 한폭퍄눼 있엌써 첩큰셩 좋곤! 앍플료 혼쨔 옭 뗌맞타 뭉죡견 홍뗄 얹많 임옹할려교욧.,뷰로 마비라는 말이 딱 맞아요. 광안대교 뷰 통창에 가성비 갑! 깔끔하고 조용하고 해변 한복판에 있어서 접근성 좋고! 앞으로 혼자 올 때마다 무조건 호텔 원만 이용하려고요.
TRAIN_00788,좋아요. 좁야온. 쪼쉭 듯쎈오. 역엣썸 껄리까 춈 잊는 견 별료. 앰매한 씨키웬눈 빡갖쥑강 엾여썸 많족.,좋아요. 좁아요. 조식 드세요. 역에서 거리가 좀 있는 건 별로. 애매한 시기에는 바가지가 없어서 만족.
TRAIN_00789,"윈쓰탓엡셤 폭곯 넒뮤 옘뼛설 왓눈떼, 햐안 데릿썩 윈떼뤼억갔 킷때한 껏쩌렴 넉뭄 옜뿌코 쾅얀륑 헷슈옥창잉 빨롯 앞폐 뵤윈눈 뿌또 녀뮨넘뮤 좋햐욥! 객쉴 캑꿋학코 직퀀뷴뜰됴 췬철핫쉽뉘닺!","인스타에서 보고 너무 예뻐서 왔는데, 하얀 대리석 인테리어가 기대한 것처럼 너무 예쁘고 광안리 해수욕장이 바로 앞에 보이는 뷰도 너무너무 좋아요! 객실 깨끗하고 직원분들도 친절하십니다!"
TRAIN_00790,쀼칼 넒뭇 좋햐오! 쉬썰툐 뷰촉깐 꺼 엎코 횬쨔 열헹핫쒼눈 뷴뜰꼐 넒뮷 좋숩닛닥.,뷰가 너무 좋아요! 시설도 부족한 거 없고 혼자 여행하시는 분들께 너무 좋습니다.
TRAIN_00791,어퀴걍 꾹 움명한 붓샨 쬐땔 뷜림 LCT윈캬욕?,여기가 그 유명한 부산 최대 비리 LCT인가요?
TRAIN_00792,삵착 옳뜨한 효텔 퓌툰닛쓰 쎈턱카 엽 껀뮬예 잇눈 췸쥘빻엣 있땀. 삘투뉘수 쏀떻 쉰설은 쥰숨한 뻔뉨타.,살짝 올드한 호텔 피트니스 센터가 옆 건물에 있는 찜질방에 있다. 피트니스 센터 시설은 준수한 편이다.
TRAIN_00793,껙끝학곤 카셩뷔 좋운 홅텔릭웩오~ 굘똥뻔뉘 좋콜 쭐쟝 단녕왓는텡 끊첬 홋텔 쭝웬 쵱곶얘오!!,깨끗하고 가성비 좋은 호텔이에요~ 교통편이 좋고 출장 다녀왔는데 근처 호텔 중엔 최고예요!!
TRAIN_00794,받딱갸 빨료 뵤었썩 좋얏썹오.,바다가 바로 보여서 좋았어요.
TRAIN_00795,쒼콴 밝롓 칙언 뷸친졀,신관 발렛 직원 불친절
TRAIN_00796,꽝얀립 홅뗄 1 우명한 위욱갸 윗숩닝땄. 친쨔! 욧선부 찐읊료 췌교!!! 광않데교 붙까 념뮤 잎뼝오! 젼쳬져킨 씻섦똘 캐쿳학교 만족쓰럭었숩닛닭!!! 뱌뭬 약겋돕 넒물 윕뼜엽오 -:) 첵끔뭇뉘 잚옻툐 쉔쓰 췌코ㅠ 꽝얀림 숙솖료 쮸쩐두립뉘닿!!,광안리 호텔 1 유명한 이유가 있습니다. 진짜! 오션뷰 찐으로 최고!!! 광안대교 뷰가 너무 이뻐요! 전체적인 시설도 깨끗하고 만족스러웠습니다!!! 밤에 야경도 너무 이뻤어요 -:) 체크무늬 잠옷도 센스 최고ㅠ 광안리 숙소로 추천드립니다!!
TRAIN_00797,깩쉴 넵뷴눈 균덛텨귄 엾눈뎨 땀뻬 넴쌕까 났여요. 밝룐 젼황했는떼 펼닯룬 좆찌는 엾는 걷 깥뎠략궂욘.,객실 내부는 군더더기 없는데 담배 냄새가 났어요. 바로 전화했는데 별다른 조치는 없는 것 같더라구요.
TRAIN_00798,냐프찐 않앗눈텐 토 칵꽂 쉽진는 않흖 굣위닸. 읽딴 졔윌 꾼 단젊은 화챵싫 넴쎄위땄. 냄쌔엡 옘뮌핫씬 뷴들 추읫햐쉐욤. 핫쑤쿠 냄쌔갛 꼐쇽 욜랒왔욜. 화쟝쉴 받탁됴 챨 않 먀룬눈뎁 웰 술립펴또 업눈쥑 ㅜ 팡운 꺌큼헤옮. 군낭 쿠 졍돛.,나쁘진 않았는데 또 가고 싶지는 않은 곳이다. 일단 제일 큰 단점은 화장실 냄새이다. 냄새에 예민하신 분들 주의하세요. 하수구 냄새가 계속 올라와요. 화장실 바닥도 잘 안 마르는데 왜 슬리퍼도 없는지 ㅜ 방은 깔끔해요. 그냥 그 정도.
TRAIN_00799,영귄 꼭 갚봐아 햄오! 몃친 푸 20충!,여긴 꼭 가봐야 해요! 멋진 뷰 20층!
TRAIN_00800,28충 켭퓟쏩벳섦 뾰눈 푸산 약경잇 넒뮤 좋았씁닒따.,28층 커피숍에서 보는 부산 야경이 너무 좋았습니다.
TRAIN_00801,효텔린뒈 못뗄 깟운 눅뀜,호텔인데 모텔 같은 느낌
TRAIN_00802,좋습닐댜. 꺌꿈합니닺. 필욤 샤향운 땀 있눈 튿 합닙따.,좋습니다. 깔끔합니다. 필요 사항은 다 있는 듯 합니다.
TRAIN_00803,팡윌 게터렁었오. 청쏘 샹택갓 옇...ㅋㅋㅋ,방이 개더러워요. 청소 상태가 영...ㅋㅋㅋ
TRAIN_00804,방위 약깐 쫍췸많 얄챠껨 위쓿 걺 탕 잇꾜! 묻엿포따 퓨캬 녀뮤 얩뻘선 쥔차 부까 타 한눈 꼬씨옘오ㅠㅠㅠㅠ 댜움예 와독 또 묵곬 쉽읊 청또윕뉘달 ㅎㅎㅎ,방이 약간 좁지만 알차게 있을 거 다 있고! 무엇보다 뷰가 너무 예뻐서 진짜 뷰가 다 하는 곳이에요ㅠㅠㅠㅠ 다음에 와도 또 묵고 싶을 정도입니다 ㅎㅎㅎ
TRAIN_00805,쭈쨔챵 넒쿄 깩싫토 썽숲깁 닯른 방툴뵤달 졀럼한 펀읽랴 좋앞요.,주차장 넓고 객실도 성수기 다른 방들보다 저렴한 편이라 좋아요.
TRAIN_00806,"빵은 맙찧 슈학얹헹 태 탄첼로 찼턴 방위 연샹될 졍돎로 넓쁜테, TV쟝 먈코 압묵겉돋 엽쉬 쫌 헹한 누뀜. 빵예 콤팡네날 땀팬넴쎄 젼허 엎는 껨 녀뮤 좋앓쑴. 륩푸탑 뮤룔 인옹윗 갼눙핫교 피칟 쏩뺙캬 굽뷔뙤얹 읽슷몄 젼맣또 분윅귓토 좋훔.","방은 마치 수학여행 때 단체로 자던 방이 연상될 정도로 넓은데, TV장 말고 아무것도 없이 좀 휑한 느낌. 방에 곰팡내나 담배냄새 전혀 없는 게 너무 좋았음. 루프탑 무료 이용이 가능하고 비치 소파가 구비되어 있으며 전망도 분위기도 좋음."
TRAIN_00807,"갊샤합뉩닷, 완뼉했서옰. THE BEST HOTEL","감사합니다, 완벽했어요. THE BEST HOTEL "
TRAIN_00808,결횬쉭웨 갗따 왔는퉤 좋앝엎오.,결혼식에 갔다 왔는데 좋았어요.
TRAIN_00809,"햅번 켐삥쨩운 붊법 토료 젊걺 씻셜륌먹, 떽쿠 칸격키 많윈 쫍코, 옰뚬막 14뻔 튀웬는 묩쥐 2국꺄 위슴.","해변 캠핑장은 불법 도로 점거 시설이며, 데크 간격이 많이 좁고, 오두막 14번 뒤에는 묘지 2구가 있음."
TRAIN_00810,없빵 쏘링 따 둘렴올.,옆방 소리 다 들려요.
TRAIN_00811,"쫏씩, 식썰, 욕쉴위 따 좋앝옅오. 츈쳔합닝타!","조식, 시설, 욕실이 다 좋았어요. 추천합니다!"
TRAIN_00812,"캑씰 켠틱선니 묘뚜 막음예 듦옇옴! 팡욺됴 꿴챦운 겄 갇교, 꽝앉뤼엣섭 좋운 쭈엌 항낭 만두럿씁뉘따!! 편의씻셜! 폭툐존! 읾섟위죠윕니댜!","객실 컨디션이 모두 마음에 들어요! 방음도 괜찮은 것 같고, 광안리에서 좋은 추억 하나 만들었습니다!! 편의시설! 포토존! 일석이조입니다!"
TRAIN_00813,밭닫칵에 뇰려 갉 떼먼 깜장 중요한 궤 불랒셔 썬테깼눈떼... 3뱍깜먼써 췌꼬읜 쀼예 맷읽 깜딴했숩님닦. 20년 퇸 효뛔릴쥠만 쬐군 륏몬텔륑울 했셔 끄런쥐 깖끎햐쿄 찜꿋또 펀합교 좋앝숩뉘따. 짢는 갖쳐캬집 얀앝침많 툴렸표닌 추찾창돎 널곱 얽우 잇엇 뽀옅여올. 6충 풂론뜯됴 퀭쨩히 멎질겠 짤 헨놘쓺멍 쥑퀀뷴틀토 친철핫섣습뉘닻. 윅찐눈 넣뮤 좋코 줍펴녜 맞찝 및 쓰따벅수 등 댜 읽셔써 넒뭇 펀핥퀭 챨 쒸얻숲닉댜.,바닷가에 놀러 갈 때면 가장 중요한 게 뷰라서 선택했는데... 3박하면서 최고의 뷰에 매일 감탄했습니다. 20년 된 호텔이지만 최근 리모델링을 해서 그런지 깔끔하고 침구도 편하고 좋았습니다. 차는 가져가지 않았지만 둘러보니 주차장도 넓고 여유 있어 보였어요. 6층 프론트도 굉장히 멋지게 잘 해놨으며 직원분들도 친절하셨습니다. 위치는 너무 좋고 주변에 맛집 및 스타벅스 등 다 있어서 너무 편하게 잘 쉬었습니다.
